[(10, u'heartpoor')
(300, u'calleth')
(300, u'exercise')
(300, u'whirlwind')
(300, u'westward')
(300, u'immortal')
(300, u'spies')
(300, u'afeard')
(310, u'province')
(310, u'strongly')
(310, u'hinder')
(310, u'step')
(310, u'enforced')
(310, u'pate')
(310, u'utmost')
(310, u'prick')
(310, u'reserved')
(310, u'separation')
(310, u'plainly')
(310, u'venture')
(310, u'ireland')
(310, u'allow')
(310, u'sober')
(310, u'ahasuerus')
(310, u'slumber')
(310, u'proclamation')
(310, u'joys')
(310, u'breathed')
(310, u'pinch')
(310, u'venus')
(310, u'wills')
(310, u'sufficient')
(310, u'nebuchadrezzar')
(310, u'shines')
(310, u'boot')
(310, u'approve')
(310, u'scotland')
(310, u'multitudes')
(310, u'resolution')
(310, u'robes')
(310, u'ope')
(310, u'cloth')
(310, u'item')
(310, u'renown')
(310, u'busy')
(310, u'points')
(310, u'softly')
(310, u'antiochus')
(310, u'blessings')
(310, u'effects')
(310, u"wrong'd")
(310, u'bernardo')
(310, u'antioch')
(310, u'perjured')
(310, u'stern')
(310, u"saul's")
(310, u'swears')
(310, u'crack')
(310, u'horrible')
(310, u'injury')
(310, u'cherub')
(310, u'dorset')
(310, u"death's")
(310, u'belong')
(310, u'bounds')
(310, u"stain'd")
(310, u'event')
(310, u'worms')
(310, u'pine')
(310, u'falleth')
(310, u'nice')
(310, u'speedily')
(310, u'conclusion')
(310, u'suits')
(320, u'audrey')
(320, u'obtained')
(320, u'contend')
(320, u'leads')
(320, u'pierce')
(320, u'verse')
(320, u"wish'd")
(320, u'accomplished')
(320, u"fall'n")
(320, u'beats')
(320, u"aaron's")
(320, u'mass')
(320, u'gath')
(320, u'rugby')
(320, u'humours')
(320, u'sheba')
(320, u'torture')
(320, u'holding')
(320, u'babes')
(320, u'dote')
(320, u'kills')
(320, u'sheriff')
(320, u'extremity')
(320, u'growing')
(320, u'veins')
(320, u'senate')
(320, u'flattering')
(320, u'proverb')
(320, u'garter')
(320, u'visited')
(320, u'et')
(320, u'springs')
(320, u'pasture')
(320, u'kissing')
(320, u'dam')
(320, u'candle')
(320, u'wanting')
(320, u"prince's")
(320, u'region')
(320, u'visitation')
(320, u'counsellor')
(320, u'rail')
(320, u'scroop')
(320, u'caleb')
(320, u"neighbour's")
(320, u'dismayed')
(320, u'jephthah')
(320, u'virgins')
(320, u'loath')
(320, u'prosperity')
(320, u'advance')
(320, u'player')
(320, u'upper')
(320, u'secretly')
(320, u'invention')
(320, u'valleys')
(320, u'mile')
(320, u'fever')
(320, u'cur')
(320, u'osric')
(320, u'thigh')
(320, u'rebels')
(320, u'sown')
(320, u'conrade')
(320, u'liver')
(320, u'govern')
(320, u'decay')
(320, u'axe')
(320, u'slight')
(320, u'wreck')
(320, u'heritage')
(320, u'gedaliah')
(320, u'isaiah')
(320, u'groom')
(320, u'accepted')
(320, u'highest')
(320, u'inhabited')
(320, u'rouse')
(320, u'torn')
(320, u'beating')
(320, u'careful')
(320, u'whoredoms')
(320, u'kohath')
(320, u"summer's")
(320, u'commons')
(320, u'parting')
(320, u'yellow')
(320, u'muse')
(320, u'fore')
(320, u'williams')
(320, u'bud')
(320, u'plucked')
(320, u'beshrew')
(320, u'ocean')
(320, u'shittim')
(320, u'hundreds')
(330, u'isabel')
(330, u'loaves')
(330, u'fulfil')
(330, u'discovered')
(330, u'tail')
(330, u'entrance')
(330, u'causeth')
(330, u'gird')
(330, u'keeping')
(330, u'notice')
(330, u'liberal')
(330, u'diomed')
(330, u"speak'st")
(330, u'whereupon')
(330, u'menelaus')
(330, u'sweetly')
(330, u'journeyed')
(330, u'handkerchief')
(330, u'unfold')
(330, u"another's")
(330, u'privilege')
(330, u'push')
(330, u'bleeding')
(330, u'weakness')
(330, u'couldst')
(330, u'hardened')
(330, u'devised')
(330, u'inhabitant')
(330, u'noon')
(330, u'newly')
(330, u'liking')
(330, u'correction')
(330, u'abundantly')
(330, u'beget')
(330, u'odd')
(330, u'firstfruits')
(330, u'physician')
(330, u'roses')
(330, u'strain')
(330, u'justly')
(330, u'offences')
(330, u'standeth')
(330, u'pace')
(330, u'deserves')
(330, u'easily')
(330, u'start')
(330, u'wishes')
(330, u'resolve')
(330, u'esteem')
(330, u'thin')
(330, u'shiloh')
(330, u'rescue')
(330, u'mothers')
(330, u'philistine')
(330, u'mantle')
(330, u'played')
(330, u'derby')
(330, u'cornelius')
(330, u'guiltless')
(330, u'bald')
(330, u'bitterness')
(330, u'cloak')
(330, u'marshal')
(330, u'naples')
(330, u'overcome')
(330, u'undo')
(330, u'petition')
(330, u'precepts')
(330, u'sting')
(330, u'youthful')
(330, u'lately')
(330, u'absolute')
(330, u'hilkiah')
(330, u'songs')
(330, u'dozen')
(330, u'leaving')
(340, u'pocket')
(340, u'miracles')
(340, u'conference')
(340, u'shapes')
(340, u'bush')
(340, u'withered')
(340, u'sprinkle')
(340, u'spiritual')
(340, u'compare')
(340, u'loyal')
(340, u'beersheba')
(340, u'goddess')
(340, u'sakes')
(340, u'wholesome')
(340, u'charm')
(340, u'displeased')
(340, u'suspicion')
(340, u'descended')
(340, u'asaph')
(340, u'key')
(340, u'alexas')
(340, u'shade')
(340, u'courts')
(340, u'prosperous')
(340, u'hears')
(340, u'requite')
(340, u'boar')
(340, u'services')
(340, u'cerimon')
(340, u'forthwith')
(340, u'hamath')
(340, u'subtle')
(340, u'discharge')
(340, u'grecian')
(340, u'robert')
(340, u'fares')
(340, u'seldom')
(340, u'gardiner')
(340, u'tricks')
(340, u'outlaw')
(340, u'continued')
(340, u"drown'd")
(340, u'ambassador')
(340, u'carcase')
(340, u'savage')
(340, u"children's")
(340, u'fellowship')
(340, u'wink')
(340, u'coats')
(340, u'turneth')
(340, u'guarded')
(340, u'mar')
(340, u'lamentation')
(340, u'petty')
(340, u'eli')
(340, u'ely')
(340, u'delicate')
(340, u'enquired')
(340, u'farther')
(340, u'trodden')
(340, u'presented')
(340, u'supply')
(340, u'repentance')
(340, u'stocks')
(340, u'musician')
(340, u'furnace')
(340, u'kissed')
(340, u'required')
(340, u'males')
(340, u'formed')
(340, u'enforce')
(340, u'wipe')
(340, u'yesterday')
(340, u'looketh')
(340, u"e'en")
(340, u'montano')
(340, u'encamped')
(340, u'vex')
(340, u'froward')
(340, u'heirs')
(340, u'roots')
(340, u'bone')
(340, u'dionyza')
(340, u'tooth')
(340, u'yielded')
(340, u'dame')
(340, u'rebelled')
(350, u'saucy')
(350, u'satisfaction')
(350, u"stay'd")
(350, u'residue')
(350, u'lesser')
(350, u'athenian')
(350, u'sabbaths')
(350, u'corin')
(350, u"possess'd")
(350, u'instruct')
(350, u'memorial')
(350, u'shown')
(350, u'sand')
(350, u'lennox')
(350, u'ursula')
(350, u'bravely')
(350, u'directly')
(350, u"arm'd")
(350, u'interest')
(350, u'forsook')
(350, u'grove')
(350, u'reproof')
(350, u'evils')
(350, u"pass'd")
(350, u'wasted')
(350, u'path')
(350, u'whisper')
(350, u'nephew')
(350, u'foundations')
(350, u'pot')
(350, u'hatred')
(350, u'condemned')
(350, u'void')
(350, u'defy')
(350, u'smiling')
(350, u'hateth')
(350, u'conquest')
(350, u'pitiful')
(350, u'weapon')
(350, u'breaks')
(350, u'frederick')
(350, u'integrity')
(350, u'priam')
(350, u'laughter')
(350, u'porters')
(350, u'spur')
(350, u'rhyme')
(350, u'overlaid')
(350, u'surety')
(350, u'cleanse')
(350, u'talking')
(350, u'players')
(350, u'added')
(350, u"queen's")
(350, u'cranmer')
(350, u'board')
(350, u'corrupted')
(350, u'rend')
(350, u'descend')
(350, u'enterprise')
(350, u'acknowledge')
(350, u'duncan')
(350, u'separate')
(350, u'ink')
(350, u'girded')
(350, u'government')
(350, u'sacrificed')
(350, u'rejoicing')
(350, u'swallowed')
(350, u"other's")
(350, u'dick')
(350, u'widows')
(350, u'repented')
(350, u'labours')
(350, u'temper')
(350, u'murderers')
(350, u'miracle')
(350, u"beauty's")
(350, u'value')
(350, u'stock')
(350, u'gait')
(350, u'bay')
(350, u'wholly')
(350, u'walter')
(350, u'stage')
(360, u'nun')
(360, u'shadows')
(360, u'oblation')
(360, u'bridegroom')
(360, u'uttermost')
(360, u'virginity')
(360, u'wheel')
(360, u'beds')
(360, u'provinces')
(360, u'milan')
(360, u'rate')
(360, u'plays')
(360, u'guilt')
(360, u'goths')
(360, u'reed')
(360, u'offices')
(360, u'fright')
(360, u'ramah')
(360, u'circumcision')
(360, u'toil')
(360, u'jezreel')
(360, u'astonished')
(360, u'straw')
(360, u'coals')
(360, u"it's")
(360, u'dukes')
(360, u'freedom')
(360, u'prophecy')
(360, u'sway')
(360, u'scripture')
(360, u'treacherous')
(360, u'courses')
(360, u'sayings')
(360, u'prevent')
(360, u'urge')
(360, u'hercules')
(360, u'aboard')
(360, u'diseases')
(360, u'titinius')
(360, u"gloucester's")
(360, u'herds')
(360, u'prologue')
(360, u'circumstance')
(360, u'coz')
(360, u'sixteen')
(360, u'testify')
(360, u'wander')
(360, u'gently')
(360, u'creep')
(360, u'nobility')
(360, u'tarried')
(360, u'roof')
(360, u'assurance')
(360, u'cat')
(360, u'cool')
(360, u"time's")
(370, u'tyranny')
(370, u'purge')
(370, u'preparation')
(370, u'separated')
(370, u'saviour')
(370, u'ordained')
(370, u'lusty')
(370, u'mild')
(370, u'needful')
(370, u'trojan')
(370, u'promises')
(370, u'fisherman')
(370, u'humbled')
(370, u'attempt')
(370, u'den')
(370, u'gibeon')
(370, u'loosed')
(370, u'pedant')
(370, u'ai')
(370, u'invisible')
(370, u'secrets')
(370, u'ministered')
(370, u'miserable')
(370, u'wot')
(370, u'travel')
(370, u'digged')
(370, u'jehoiakim')
(370, u'bore')
(370, u"timon's")
(370, u'fox')
(370, u'cyprus')
(370, u'filthy')
(370, u'spot')
(370, u'hat')
(370, u'personae')
(370, u"winter's")
(370, u'locks')
(370, u'ceased')
(370, u'diligently')
(370, u'dramatis')
(370, u'task')
(370, u'publius')
(370, u'transgressed')
(370, u'ahaziah')
(370, u"perform'd")
(370, u'anoint')
(370, u'visage')
(370, u'troops')
(370, u'expect')
(370, u'asunder')
(370, u'inner')
(370, u'overthrow')
(370, u'clock')
(370, u'wed')
(370, u"damn'd")
(370, u'worketh')
(370, u"answer'd")
(370, u'robin')
(370, u'crucified')
(370, u'nathaniel')
(370, u'sinai')
(370, u'herein')
(370, u'roll')
(370, u'sihon')
(370, u'glove')
(370, u'urged')
(370, u'worn')
(370, u'harp')
(370, u'threw')
(370, u'banish')
(380, u'stoop')
(380, u'sarah')
(380, u'renowned')
(380, u'plagues')
(380, u'thereto')
(380, u'bottle')
(380, u'ambitious')
(380, u'slaves')
(380, u"think'st")
(380, u'heshbon')
(380, u'ordinance')
(380, u'singers')
(380, u'ado')
(380, u'beams')
(380, u'crow')
(380, u"name's")
(380, u'chair')
(380, u'cords')
(380, u'hole')
(380, u'receiveth')
(380, u'abominable')
(380, u'lines')
(380, u'middle')
(380, u'falsely')
(380, u'subdued')
(380, u'salarino')
(380, u'accused')
(380, u'weather')
(380, u'barley')
(380, u'twentieth')
(380, u'lodged')
(380, u'fearing')
(380, u'testimonies')
(380, u'exchange')
(380, u"night's")
(380, u'burst')
(380, u'curses')
(380, u'imagine')
(380, u'seeking')
(380, u'virgilia')
(380, u'example')
(380, u'corruption')
(380, u'nobly')
(380, u'bleed')
(380, u'tied')
(380, u'stayed')
(380, u'serves')
(380, u'rash')
(380, u'ladyship')
(380, u'dolabella')
(380, u'alexander')
(390, u'midian')
(390, u'satisfy')
(390, u'delay')
(390, u'beautiful')
(390, u'merari')
(390, u'mystery')
(390, u'forehead')
(390, u'leap')
(390, u'merchants')
(390, u'britain')
(390, u'zechariah')
(390, u'poverty')
(390, u'italy')
(390, u'draws')
(390, u'bar')
(390, u'parents')
(390, u'yond')
(390, u'err')
(390, u'gideon')
(390, u'fishes')
(390, u'cleon')
(390, u'dish')
(390, u'tall')
(390, u'wouldest')
(390, u'unnatural')
(390, u'ward')
(390, u'wheels')
(390, u'rid')
(390, u'waxed')
(390, u'swallow')
(390, u'persuaded')
(390, u'knocking')
(390, u'fifteen')
(390, u'statute')
(390, u'seir')
(390, u'executed')
(390, u'secure')
(390, u'rebel')
(390, u'bethlehem')
(390, u'ephah')
(390, u'egyptian')
(390, u'seize')
(390, u'advised')
(390, u'monument')
(390, u'leg')
(390, u'entertainment')
(390, u'scape')
(390, u'feeling')
(390, u'spices')
(390, u'companions')
(390, u'therewith')
(390, u'fenced')
(390, u'expectation')
(390, u'creeping')
(390, u'borrow')
(390, u'howl')
(390, u'unhappy')
(390, u'minute')
(390, u'thirst')
(390, u'physic')
(390, u'whip')
(390, u"return'd")
(390, u'herd')
(390, u'rebellion')
(390, u'molten')
(390, u'sojourn')
(390, u"wife's")
(400, u'cell')
(400, u'peers')
(400, u'envious')
(400, u'jupiter')
(400, u'amaziah')
(400, u'eating')
(400, u'unworthy')
(400, u'putting')
(400, u'torment')
(400, u'seemeth')
(400, u'lip')
(400, u'palaces')
(400, u'pomp')
(400, u'convey')
(400, u'julius')
(400, u'teaching')
(400, u'unjust')
(400, u'whereas')
(400, u'tempted')
(400, u'message')
(400, u'falling')
(400, u'circumcised')
(400, u'oppression')
(400, u'deaf')
(400, u'cock')
(400, u'remaineth')
(400, u'revealed')
(400, u'tut')
(400, u'fairies')
(400, u'spy')
(400, u'greek')
(400, u'huge')
(400, u'provided')
(400, u'vantage')
(400, u'strengthened')
(400, u'sour')
(400, u'senses')
(400, u'canterbury')
(400, u'guest')
(400, u'perfection')
(400, u'hunger')
(400, u'bell')
(400, u'confirm')
(400, u'aged')
(400, u'lartius')
(400, u'cleansed')
(400, u"play'd")
(400, u'eldest')
(400, u'whoreson')
(400, u'breasts')
(400, u'strikes')
(400, u'special')
(400, u'ninth')
(400, u'trusted')
(400, u"deliver'd")
(400, u'passeth')
(400, u'fornication')
(400, u'mistake')
(400, u'lightning')
(410, u'youngest')
(410, u'token')
(410, u'hire')
(410, u'cleave')
(410, u'shemaiah')
(410, u'padua')
(410, u'tearsheet')
(410, u'selfsame')
(410, u'hal')
(410, u'travail')
(410, u'countrymen')
(410, u'spit')
(410, u'drums')
(410, u'strengthen')
(410, u'sends')
(410, u'cinna')
(410, u'infinite')
(410, u'heartily')
(410, u'resurrection')
(410, u'perdita')
(410, u'conceive')
(410, u'nails')
(410, u'purposed')
(410, u'knit')
(410, u'oak')
(410, u'purchase')
(410, u'prevailed')
(410, u'famous')
(410, u'eastward')
(410, u'curtains')
(410, u'favours')
(410, u'shoes')
(410, u'walketh')
(410, u'backward')
(410, u'answering')
(410, u'express')
(410, u'sole')
(410, u'weeps')
(410, u'friendly')
(410, u'ratcliff')
(410, u'wing')
(410, u'cupid')
(410, u'candlestick')
(410, u'gilgal')
(410, u'amongst')
(410, u'lovell')
(410, u'titania')
(410, u'calling')
(410, u'condemn')
(420, u'balak')
(420, u'obeyed')
(420, u'week')
(420, u'declared')
(420, u'discretion')
(420, u'nathan')
(420, u'learning')
(420, u'working')
(420, u'monsieur')
(420, u'members')
(420, u'sitteth')
(420, u'seeketh')
(420, u'female')
(420, u'provide')
(420, u'amiss')
(420, u'churches')
(420, u'samson')
(420, u'iras')
(420, u'island')
(420, u'uncleanness')
(420, u'reach')
(420, u'oppressed')
(420, u'heave')
(420, u'dove')
(420, u'affections')
(420, u'pembroke')
(420, u'dignity')
(420, u'blot')
(420, u'tried')
(420, u'sly')
(420, u'sink')
(420, u'benaiah')
(420, u'calm')
(420, u'boards')
(420, u'pledge')
(420, u'balthasar')
(420, u'stays')
(420, u'habit')
(420, u'roaring')
(420, u'shimei')
(420, u'rachel')
(420, u'abhor')
(420, u'goat')
(420, u'comforted')
(420, u'hangs')
(420, u'waited')
(420, u'ahaz')
(420, u"son's")
(420, u'passage')
(420, u'banishment')
(430, u'wants')
(430, u'confound')
(430, u'ago')
(430, u'shekel')
(430, u'octavia')
(430, u"thou'rt")
(430, u'wolf')
(430, u'complexion')
(430, u'beauteous')
(430, u'earthly')
(430, u'quench')
(430, u'press')
(430, u'belike')
(430, u'curtain')
(430, u'big')
(430, u'suck')
(430, u'senior')
(430, u'nest')
(430, u'judaea')
(430, u'avoid')
(430, u'odds')
(430, u'flow')
(430, u'silvius')
(430, u'absent')
(430, u'lights')
(430, u'pause')
(430, u'acquainted')
(430, u'forasmuch')
(430, u'hired')
(430, u'uncircumcised')
(430, u'entertain')
(430, u"heaven's")
(430, u'wears')
(430, u'leprosy')
(430, u'kin')
(430, u'porch')
(430, u'disdain')
(430, u"crown'd")
(430, u'marks')
(430, u'lent')
(430, u'estimation')
(430, u'reading')
(430, u'fairer')
(430, u'eighth')
(430, u'twelfth')
(430, u'purposes')
(430, u'hazard')
(430, u'shook')
(430, u'tame')
(430, u'native')
(430, u'polluted')
(430, u'kid')
(440, u'asher')
(440, u'benefit')
(440, u'sooth')
(440, u'stomach')
(440, u'suspect')
(440, u'suppose')
(440, u'chronicles')
(440, u'dagger')
(440, u'sealed')
(440, u'olive')
(440, u'oracle')
(440, u'remains')
(440, u'besought')
(440, u'borders')
(440, u'appetite')
(440, u'advise')
(440, u'granted')
(440, u'fairy')
(440, u'attendant')
(440, u'issachar')
(440, u'knaves')
(440, u'friendship')
(440, u'deer')
(440, u'groans')
(440, u'placed')
(440, u'lodovico')
(440, u'defile')
(440, u"day's")
(440, u"she'll")
(440, u'peril')
(440, u'supposed')
(440, u'troop')
(440, u'stick')
(440, u'sweat')
(440, u'oberon')
(440, u'cromwell')
(440, u'object')
(440, u'scatter')
(440, u'davy')
(450, u'walking')
(450, u'audience')
(450, u'exceedingly')
(450, u'rotten')
(450, u'lamps')
(450, u'morn')
(450, u'methought')
(450, u'somewhat')
(450, u'banished')
(450, u'begun')
(450, u'fate')
(450, u'stream')
(450, u'sow')
(450, u'needy')
(450, u'brains')
(450, u'greeks')
(450, u'michael')
(450, u'repaired')
(450, u'believeth')
(450, u'persuade')
(450, u'supplication')
(450, u'wonderful')
(450, u'synagogue')
(450, u'capitol')
(450, u'fatherless')
(450, u'lame')
(450, u'tempt')
(450, u'mars')
(450, u'sceptre')
(450, u'bounty')
(450, u'blown')
(450, u'breaking')
(450, u'isle')
(450, u'direct')
(450, u"country's")
(450, u'disease')
(450, u'hall')
(450, u'discover')
(450, u'restored')
(450, u'zebulun')
(450, u'rebellious')
(450, u'chase')
(450, u'rocks')
(450, u'wave')
(460, u'cubit')
(460, u'aim')
(460, u'husbands')
(460, u'finished')
(460, u'lower')
(460, u"honour'd")
(460, u'vernon')
(460, u'sands')
(460, u'obedient')
(460, u'partly')
(460, u'groan')
(460, u'grapes')
(460, u'toucheth')
(460, u'disguised')
(460, u'gall')
(460, u'fowl')
(460, u'marvellous')
(460, u'fenton')
(460, u'vail')
(460, u'robe')
(460, u'bringing')
(460, u'smooth')
(460, u'lucrece')
(460, u'harlot')
(460, u'damsel')
(460, u'reap')
(460, u'kisses')
(460, u'revolt')
(460, u'imagination')
(460, u'smiles')
(460, u'multiplied')
(460, u'herod')
(460, u"priest's")
(460, u'fig')
(460, u'beholding')
(460, u"nature's")
(460, u'keepeth')
(460, u'error')
(460, u'felt')
(460, u'fatal')
(460, u'wisely')
(460, u'joined')
(460, u'calf')
(460, u"say'st")
(460, u'steward')
(470, u'tide')
(470, u'building')
(470, u"fortune's")
(470, u'vineyards')
(470, u'neighbours')
(470, u'window')
(470, u'revenged')
(470, u'modest')
(470, u"follow'd")
(470, u'turning')
(470, u'doest')
(470, u'mariana')
(470, u'adultery')
(470, u'withdraw')
(470, u'adversaries')
(470, u'disposition')
(470, u'displeasure')
(470, u'multiply')
(470, u"i'ld")
(470, u'forgiven')
(470, u'corners')
(470, u'drinking')
(470, u'bite')
(470, u'forsooth')
(470, u'justified')
(470, u'rob')
(470, u'ruin')
(470, u'hairs')
(470, u'grieve')
(470, u'safely')
(470, u'fairly')
(470, u'instrument')
(470, u'plains')
(470, u'earnest')
(470, u'paths')
(470, u'attending')
(470, u'bullocks')
(470, u'peradventure')
(470, u'silent')
(470, u'brabantio')
(470, u'numbers')
(470, u'kindly')
(470, u"seem'd")
(470, u'lament')
(470, u"o'clock")
(470, u'weeds')
(470, u'waves')
(470, u'assembled')
(470, u'worm')
(470, u'ishmael')
(470, u'bassianus')
(470, u"husband's")
(470, u'messala')
(470, u'jesse')
(470, u'refused')
(470, u'phebe')
(470, u'ruled')
(470, u'trade')
(470, u'mercies')
(480, u'abused')
(480, u'firm')
(480, u"an't")
(480, u'gibeah')
(480, u'pen')
(480, u'falsehood')
(480, u'villains')
(480, u'figure')
(480, u'necessity')
(480, u'heap')
(480, u'thereby')
(480, u'dares')
(480, u'continual')
(480, u'fits')
(480, u'sisters')
(480, u'policy')
(480, u'wales')
(480, u'party')
(480, u'soothsayer')
(480, u'weigh')
(480, u'gaoler')
(480, u'brows')
(480, u'eagle')
(480, u'picture')
(480, u'marcellus')
(480, u'eleven')
(480, u'planted')
(480, u'2')
(480, u'chose')
(480, u'rejoiced')
(480, u'verona')
(480, u'cares')
(480, u'ambition')
(480, u'retire')
(480, u'hunt')
(480, u'constance')
(480, u'graces')
(480, u'alencon')
(480, u'ministers')
(480, u'banquet')
(480, u'apt')
(480, u'sodom')
(480, u'marvel')
(490, u'trick')
(490, u'1')
(490, u'joash')
(490, u'runs')
(490, u'chaste')
(490, u'slander')
(490, u'compassed')
(490, u's')
(490, u'glendower')
(490, u'limbs')
(490, u'ripe')
(490, u'undertake')
(490, u'hateful')
(490, u'aloud')
(490, u'pair')
(490, u'girdle')
(490, u'pleasures')
(490, u'array')
(490, u'challenge')
(490, u'bark')
(490, u'sounds')
(490, u'establish')
(490, u'hardly')
(490, u'chains')
(490, u'matters')
(490, u'band')
(490, u'drown')
(490, u'attended')
(490, u'books')
(490, u"henry's")
